kilo-Electron Volt [keV],Counts
17.342,8.4372
17.352,12.447
17.362,9.4573
17.372,8.4673
17.382,8.4774
17.392,13.487
17.402,0.49749
17.412,18.503
17.422,2.5075
17.432,16.513
17.442,11.518
17.452,5.5226
17.462,15.528
17.472,5.5327
17.482,15.538
17.492,12.543
17.502,11.548
17.512,9.5528
17.522,6.5578
17.532,5.5628
17.542,11.568
17.552,14.573
17.562,12.578
17.572,12.583
17.582,5.5879
17.592,10.593
17.602,9.598
17.612,9.603
17.622,6.608
17.632,7.6131
17.642,6.6181
17.652,9.6231
17.662,8.6281
17.672,12.633
17.682,8.6382
17.692,5.6432
17.702,8.6482
17.712,15.653
17.722,4.6583
17.732,7.6633
17.742,4.6683
17.752,8.6734
17.762,8.6784
17.772,6.6834
17.782,9.6884
17.792,14.693
17.802,7.6985
17.812,9.7035
17.822,12.709
17.832,4.7186
17.842,9.7286
17.852,8.7387
17.862,8.7487
17.872,11.759
17.882,6.7688
17.892,5.7789
17.902,3.7889
17.912,3.799
17.922,8.809
17.932,7.8191
17.942,5.8291
17.952,5.8392
17.962,11.849
17.972,7.8593
17.982,9.8693
17.992,5.8794
18.002,6.8894
18.013,8.8995
18.023,10.91
18.033,5.9196
18.043,6.9296
18.053,1.9397
18.063,8.9497
18.073,7.9598
18.083,8.9698
18.093,9.9799
18.103,6.9899
18.113,6
18.123,6.0101
18.133,6.0201
18.143,3.0302
18.153,11.04
18.163,9.0503
18.173,6.0603
18.183,9.0704
18.193,4.0804
18.203,7.0905
18.213,6.1005
18.223,11.111
18.233,9.1206
18.243,14.131
18.253,11.141
18.263,6.1508
18.273,11.161
18.283,9.1709
18.293,4.1809
18.303,7.191
18.313,4.201
18.323,5.2111
18.333,6.2211
18.343,11.231
18.353,6.2412
18.363,3.2513
18.373,7.2613
18.383,8.2714
18.393,6.2814
18.403,0.29146
18.413,2.2965
18.423,4.3015
18.433,11.307
18.443,8.3116
18.453,6.3166
18.463,5.3216
18.473,10.327
18.483,7.3317
18.493,5.3367
18.503,8.3417
18.513,14.347
18.523,6.3518
18.533,7.3568
18.543,6.3618
18.553,5.3668
18.563,8.3719
18.573,5.3769
18.583,4.3819
18.593,7.3869
18.603,5.392
18.613,8.397
18.623,3.402
18.633,7.407
18.643,3.4121
18.653,6.4171
18.663,6.4221
18.673,5.4271
18.683,3.4322
18.693,10.437
18.703,6.4422
18.713,6.4472
18.723,7.4523
18.733,3.4573
18.743,4.4623
18.753,6.4673
18.763,7.4724
18.773,1.4774
18.783,13.482
18.793,1.4874
18.803,5.4925
18.813,7.4975
18.823,8.5025
18.833,6.5075
18.843,2.5126
18.853,7.5176
18.863,4.5226
18.873,6.5276
18.883,4.5327
18.893,4.5377
18.903,3.5427
18.913,7.5477
18.923,10.553
18.933,5.5578
18.943,3.5628
18.953,3.5678
18.963,6.5729
18.973,4.5779
18.983,4.5829
18.993,4.5879
19.003,4.593
19.013,5.596
19.023,2.599
19.033,8.602
19.043,2.6051
19.053,9.6082
19.063,5.6114
19.073,4.6146
19.083,2.6178
19.093,6.6211
19.103,6.6243
19.113,3.6277
19.123,3.631
19.133,5.6344
19.143,7.6378
19.153,7.6413
19.163,6.6448
19.173,5.6484
19.183,3.6519
19.193,7.6556
19.203,7.6592
19.213,3.6629
19.223,5.6667
19.233,6.6705
19.243,4.6743
19.253,8.6782
19.263,5.6821
19.273,4.686
19.283,11.69
19.293,5.6941
19.303,3.6982
19.313,4.7024
19.323,1.7066
19.333,4.7108
19.343,8.7152
19.353,5.7195
19.363,2.7239
19.373,4.7284
19.383,8.7329
19.393,3.7375
19.403,6.7421
19.413,3.7468
19.423,5.7516
19.433,3.7564
19.443,3.7613
19.453,3.7662
19.463,6.7712
19.473,6.7763
19.483,4.7815
19.493,4.7867
19.503,4.7919
19.513,4.7973
19.523,3.8027
19.533,3.8082
19.543,10.814
19.553,6.8194
19.563,6.8252
19.573,1.831
19.583,2.8369
19.593,6.8429
19.603,7.8489
19.613,10.855
19.623,2.8613
19.633,5.8676
19.643,4.8741
19.653,6.8806
19.663,2.8872
19.673,2.8939
19.683,3.9008
19.693,6.9077
19.703,6.9147
19.713,0.92188
19.723,2.9291
19.733,4.9365
19.743,5.944
19.753,1.9516
19.763,6.9593
19.773,6.9672
19.783,6.9752
19.793,6.9833
19.803,1.9916
19.813,0
19.823,3
19.833,6
19.843,7
19.853,2
19.863,5
19.873,2
19.883,4
19.893,1
19.903,6
19.913,2
19.923,4
19.933,5
19.943,4
19.953,3
19.963,4
19.973,2
19.983,2
19.993,2
20.003,3
