kilo-Electron Volt [keV],Counts
13.882,27.563
13.892,35.698
13.902,52.834
13.912,22.97
13.922,33.106
13.932,30.241
13.942,21.377
13.952,43.513
13.962,33.648
13.972,40.794
13.982,41.955
13.992,30.121
14.002,23.286
14.012,34.452
14.022,20.618
14.032,47.784
14.042,36.95
14.052,36.116
14.062,29.281
14.072,29.447
14.082,28.613
14.092,25.779
14.102,41.95
14.112,27.121
14.122,23.291
14.132,20.462
14.142,22.633
14.152,25.804
14.162,16.975
14.172,19.146
14.182,16.317
14.192,42.482
14.202,44.678
14.212,32.874
14.222,30.07
14.232,47.266
14.242,46.462
14.252,38.658
14.262,35.854
14.272,35.05
14.282,30.246
14.292,43.447
14.302,41.648
14.312,30.849
14.322,27.05
14.332,36.251
14.342,43.452
14.352,33.653
14.362,26.854
14.372,27.055
14.382,31.256
14.392,31.457
14.402,25.658
14.412,38.859
14.422,32.06
14.432,15.261
14.442,52.432
14.452,12.603
14.462,18.759
14.472,23.915
14.482,20.07
14.492,26.226
14.502,36.382
14.512,38.538
14.522,13.709
14.532,32.879
14.542,35.05
14.552,29.221
14.562,34.392
14.572,63.563
14.582,42.734
14.592,55.905
14.602,38.075
14.612,53.246
14.622,54.417
14.632,75.588
14.642,80.759
14.652,69.93
14.662,79.101
14.672,98.271
14.682,86.442
14.692,109.61
14.702,114.78
14.712,115.95
14.722,112.13
14.732,111.3
14.742,112.47
14.752,112.64
14.762,104.81
14.772,112.98
14.782,119.15
14.792,113.32
14.802,111.51
14.812,94.693
14.822,110.88
14.832,112.07
14.842,77.251
14.852,85.437
14.862,71.623
14.872,52.809
14.882,54.995
14.892,66.181
14.902,27.367
14.912,52.553
14.922,67.739
14.932,36.925
14.942,37.111
14.952,15.296
14.962,27.452
14.972,30.608
14.982,48.764
14.992,36.92
15.002,68.075
15.012,21.231
15.022,29.387
15.032,72.543
15.042,50.698
15.052,31.854
15.062,55.01
15.072,30.166
15.082,44.322
15.092,58.482
15.102,67.643
15.112,62.804
15.122,40.965
15.132,61.126
15.142,66.286
15.152,42.447
15.162,69.608
15.172,61.769
15.182,50.93
15.192,61.106
15.202,55.281
15.212,63.457
15.222,32.633
15.232,32.809
15.242,51.985
15.252,30.161
15.262,41.337
15.272,50.513
15.282,36.688
15.292,33.864
15.302,46.04
15.312,45.216
15.322,40.392
15.332,17.568
15.342,44.724
15.352,19.879
15.362,23.035
15.372,41.191
15.382,31.347
15.392,30.503
15.402,28.658
15.412,25.814
15.422,27.97
15.432,36.126
15.442,34.281
15.452,28.437
15.462,14.593
15.472,35.724
15.482,29.854
15.492,23.985
15.502,19.116
15.512,27.246
15.522,33.377
15.532,13.528
15.542,35.668
15.552,26.809
15.562,21.95
15.572,35.09
15.582,14.231
15.592,35.372
15.602,32.513
15.612,30.653
15.622,29.794
15.632,51.935
15.642,22.075
15.652,28.216
15.662,35.357
15.672,30.497
15.682,26.638
15.692,22.779
15.702,20.92
15.712,40.06
15.722,51.201
15.732,36.342
15.742,27.482
15.752,28.623
15.762,55.764
15.772,30.905
15.782,32.045
15.792,27.186
15.802,20.327
15.812,27.467
15.822,49.608
15.832,29.749
15.842,28.889
15.852,24.03
15.862,29.171
15.872,38.312
15.882,33.452
15.892,26.593
15.902,25.734
15.912,19.874
15.922,20.015
15.932,25.156
15.942,22.296
15.952,17.437
15.962,14.568
15.972,13.683
15.982,14.794
15.992,22.905
16.002,16.035
16.012,27.166
16.022,24.296
16.032,16.427
16.042,24.558
16.052,23.688
16.062,24.819
16.072,20.95
16.082,14.08
16.092,15.206
16.102,14.332
16.112,26.457
16.122,16.583
16.132,19.709
16.142,32.859
16.152,17.01
16.162,22.161
16.172,25.312
16.182,9.4623
16.192,28.583
16.202,39.704
16.212,20.824
16.222,21.945
16.232,15.065
16.242,22.186
16.252,27.307
16.262,20.427
16.272,9.5477
16.282,24.663
16.292,13.779
16.302,36.894
16.312,43.01
16.322,17.126
16.332,24.241
16.342,27.357
16.352,29.472
16.362,41.588
16.372,24.704
16.382,33.819
16.392,30.935
16.402,27.05
16.412,24.166
16.422,16.281
16.432,28.397
16.442,26.513
16.452,25.628
16.462,24.744
16.472,21.859
16.482,26.975
16.492,25.09
16.502,9.206
16.512,18.307
16.522,24.407
16.532,26.508
16.542,28.608
16.552,24.709
16.562,24.809
16.572,15.91
16.582,31.01
16.592,17.111
16.602,14.211
16.612,23.312
16.622,16.412
16.632,13.513
16.642,16.613
16.652,29.714
16.662,18.814
16.672,25.915
16.682,11.015
16.692,31.116
16.702,23.216
16.712,23.317
16.722,28.417
16.732,15.518
16.742,28.618
16.752,13.719
16.762,23.819
16.772,12.92
16.782,9.0201
16.792,25.106
16.802,28.191
16.812,24.276
16.822,18.362
16.832,23.447
16.842,26.533
16.852,22.618
16.862,20.704
16.872,18.789
16.882,18.874
16.892,14.96
16.902,21.045
16.912,22.131
16.922,21.216
16.932,19.302
16.942,28.387
16.952,12.472
16.962,23.558
16.972,12.643
16.982,33.729
16.992,21.814
17.002,13.899
17.012,11.985
17.022,23.07
17.032,16.156
17.042,23.241
17.052,16.327
17.062,12.417
17.072,10.508
17.082,36.593
17.092,17.678
17.102,19.764
17.112,25.849
17.122,26.935
17.132,20.02
17.142,11.106
17.152,27.191
17.162,22.276
17.172,8.3618
17.182,19.432
17.192,21.503
17.202,25.573
17.212,28.653
17.222,13.734
17.232,17.814
17.242,17.894
17.252,32.975
17.262,19.055
17.272,26.136
17.282,16.216
17.292,11.296
17.302,23.377
17.312,24.457
17.322,25.538
17.332,20.628
17.342,10.719
17.352,25.809
17.362,24.899
17.372,13.99
