kilo-Electron Volt [keV],Counts
16.802,12.915
16.812,8.9246
16.822,9.9347
16.832,4.9447
16.842,10.955
16.852,8.9648
16.862,6.9749
16.872,9.9849
16.882,2.995
16.892,7.005
16.902,4.0151
16.912,9.0251
16.922,10.035
16.932,9.0452
16.942,6.0553
16.952,7.0653
16.962,13.075
16.972,8.0854
16.982,8.0955
16.992,2.1055
17.002,5.1156
17.012,5.1256
17.022,9.1357
17.032,9.1457
17.042,11.156
17.052,9.1658
17.062,8.1759
17.072,5.1859
17.082,12.196
17.092,9.206
17.102,4.2161
17.112,4.2261
17.122,7.2362
17.132,9.2462
17.142,4.2563
17.152,8.2663
17.162,11.276
17.172,11.286
17.182,7.2965
17.192,5.3065
17.202,8.3166
17.212,7.3266
17.222,5.3367
17.232,5.3467
17.242,1.3568
17.252,8.3668
17.262,7.3769
