kilo-Electron Volt [keV],Counts
17.442,9.0603
17.452,13.121
17.462,24.181
17.472,13.241
17.482,13.302
17.492,23.372
17.502,9.4422
17.512,16.513
17.522,16.583
17.532,2.6533
17.542,14.704
17.552,17.754
17.562,11.804
17.572,7.8543
17.582,6.9045
17.592,5.9548
17.602,20.005
17.612,13.055
17.622,18.106
17.632,19.156
17.642,18.206
17.652,5.2563
17.662,15.307
17.672,4.3568
17.682,17.407
17.692,8.4573
17.702,12.508
17.712,16.558
17.722,16.608
17.732,29.658
17.742,10.709
17.752,15.759
17.762,13.809
17.772,5.8593
17.782,16.91
17.792,5.9598
17.802,6.0101
17.812,17.06
17.822,15.111
17.832,16.161
17.842,8.2111
17.852,12.261
17.862,7.3116
17.872,11.362
17.882,8.4121
17.892,8.4623
17.902,15.513
17.912,16.563
17.922,17.613
17.932,13.663
17.942,9.7136
17.952,15.764
17.962,12.814
17.972,11.864
17.982,19.915
17.992,14.965
18.002,14.015
18.013,12.065
18.023,17.116
18.033,17.166
18.043,10.216
18.053,6.2663
18.063,11.317
18.073,15.367
18.083,21.417
18.093,17.467
18.103,12.518
18.113,5.5678
18.123,5.6181
18.133,15.668
18.143,16.719
18.153,14.769
18.163,14.819
18.173,11.869
18.183,6.9196
18.193,7.9698
18.203,16.02
18.213,13.07
18.223,15.121
18.233,15.171
18.243,13.221
18.253,11.271
18.263,16.322
18.273,20.372
18.283,15.422
18.293,10.472
18.303,16.523
18.313,17.573
18.323,10.623
18.333,13.673
18.343,12.724
18.353,10.774
18.363,12.824
18.373,9.8744
18.383,12.925
18.393,9.9749
18.403,15.025
18.413,9.0754
18.423,17.126
18.433,15.176
18.443,11.226
18.453,11.276
18.463,19.327
18.473,9.3769
18.483,16.427
18.493,6.4774
18.503,10.523
18.513,7.5678
18.523,7.6131
18.533,4.6583
18.543,10.693
18.553,6.7286
18.563,9.7638
18.573,13.799
18.583,15.834
18.593,8.8693
18.603,19.905
18.613,12.94
18.623,12.975
18.633,7.0101
18.643,11.045
18.653,15.08
18.663,11.116
18.673,11.151
18.683,9.1859
18.693,12.221
18.703,14.256
18.713,11.291
18.723,14.327
18.733,18.362
18.743,6.397
18.753,10.432
18.763,5.4673
18.773,12.503
18.783,15.538
18.793,12.573
18.803,7.608
18.813,10.643
18.823,10.678
18.833,15.714
18.843,12.749
18.853,24.784
18.863,10.819
18.873,11.854
18.883,11.889
18.893,7.9246
18.903,8.9598
18.913,7.995
18.923,6.0302
18.933,4.0653
18.943,7.0905
18.953,19.116
18.963,9.1407
18.973,14.166
18.983,4.191
18.993,8.2161
19.003,8.2412
19.013,10.263
19.023,5.2843
19.033,20.306
19.043,11.328
19.053,3.3505
19.063,8.3679
19.073,6.3854
19.083,9.4031
19.093,14.421
19.103,7.4392
19.113,15.457
19.123,7.4759
19.133,3.4946
19.143,9.5135
19.153,7.5326
19.163,13.552
19.173,9.5714
19.183,9.5912
19.193,10.611
19.203,14.631
19.213,2.6517
19.223,12.667
19.233,11.682
19.243,5.6971
19.253,5.7126
19.263,8.7283
19.273,7.7442
19.283,11.76
19.293,7.7765
19.303,6.7929
19.313,1.8095
19.323,8.8204
19.333,5.8313
19.343,10.842
19.353,8.8537
19.363,10.865
19.373,11.877
19.383,1.8882
19.393,2.9
19.403,9.9119
19.413,7.9241
19.423,4.9363
19.433,4.9487
19.443,15.961
19.453,12.974
19.463,1.9869
19.473,0
19.483,9
19.493,11
19.503,7
19.513,7
19.523,8
19.533,10
19.543,10
19.553,9
19.563,10
19.573,10
19.583,6
19.593,12
19.603,3
19.613,12
19.623,8
19.633,6
19.643,10
19.653,4
19.663,5
19.673,4
19.683,10
19.693,10
19.703,4
19.713,9
19.723,13
19.733,9
19.743,18
19.753,8
19.763,10
19.773,4
19.783,10
19.793,7
19.803,17
19.813,9
19.823,10
19.833,10
19.843,11
19.853,6
19.863,7
19.873,8
19.883,0
19.893,6
19.903,5
19.913,6
19.923,8
19.933,2
19.943,8
19.953,5
19.963,8
19.973,7
19.983,6
19.993,6
20.003,7
