kilo-Electron Volt [keV],Counts
16.610,4.5226
16.620,7.5427
16.630,9.5628
16.640,2.5829
16.650,4.603
16.660,4.6231
16.670,10.643
16.680,8.6633
16.690,4.6834
16.700,7.7035
16.710,8.7236
16.720,9.7437
16.730,7.7638
16.740,1.7839
16.750,4.799
16.760,3.8141
16.770,6.8291
16.780,5.8442
16.790,5.8593
16.800,9.8744
16.810,4.8894
16.820,6.9045
16.830,11.92
16.840,5.9347
16.850,11.95
16.860,1.9648
16.870,11.98
16.880,3.995
16.890,5.0101
16.900,8.0251
16.910,6.0402
16.920,6.0553
16.930,7.0704
16.940,4.0854
16.950,4.1005
16.960,5.1156
16.970,7.1307
16.980,9.1457
16.990,3.1608
17.000,11.176
17.010,6.191
17.020,6.206
17.030,2.2211
17.040,9.2362
17.050,1.2513
17.060,9.2613
17.070,6.2714
17.080,9.2814
17.090,5.2915
17.100,7.3015
17.110,6.3116
17.120,4.3216
17.130,7.3317
17.140,8.3417
17.150,11.352
17.160,7.3618
17.170,13.372
17.180,7.3819
17.190,7.392
